"Philosopher","Influenced"
"http://dbpedia.org/resource/Johann_Friedrich_Herbart","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Johann_Friedrich_Herbart","http://dbpedia.org/resource/Moritz_Wilhelm_Drobisch"
"http://dbpedia.org/resource/Johann_Friedrich_Herbart","http://dbpedia.org/resource/Hermann_Lotze"
"http://dbpedia.org/resource/Johann_Friedrich_Herbart","http://dbpedia.org/resource/Antonio_Labriola"
"http://dbpedia.org/resource/Johann_Friedrich_Herbart","http://dbpedia.org/resource/Friedrich_Eduard_Beneke"
"http://dbpedia.org/resource/Johann_Friedrich_Herbart","http://dbpedia.org/resource/Immanuel_Hermann_Fichte"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/resource/Christian_Jakob_Kraus"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/resource/Johann_Gottfried_Herder"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/resource/John_Milbank"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/resource/Isaiah_Berlin"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Walter_Rauschenbusch"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Wilhelm_Dilthey"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Wilhelm_von_Humboldt"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/August_Wilhelm_Schlegel"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Ľudovít_Štúr"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Hippolyte_Taine"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Johann_Christoph_Adelung"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Franz_Boas"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Friedrich_Schlegel"
"http://dbpedia.org/resource/Johann_Gottfried_Herder","http://dbpedia.org/resource/Friedrich_Schleiermacher"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Wilhelm_von_Humboldt"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/August_Ludwig_Hülsen"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Ludwig_Tieck"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Adam_Karl_August_von_Eschenmayer"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Dieter_Henrich"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Karl_Wilhelm_Ferdinand_Solger"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/C._I._Lewis"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Johann_Friedrich_Herbart"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Friedrich_Schleiermacher"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Jules_Lequier"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Novalis"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Immanuel_Hermann_Fichte"
"http://dbpedia.org/resource/Johann_Gottlieb_Fichte","http://dbpedia.org/resource/Max_Stirner"
"http://dbpedia.org/resource/Johann_Gustav_Droysen","http://dbpedia.org/resource/Wilhelm_Dilthey"
"http://dbpedia.org/resource/Johann_Heinrich_Pestalozzi","http://dbpedia.org/resource/Albert_Einstein"
"http://dbpedia.org/resource/Johann_Heinrich_Pestalozzi","http://dbpedia.org/resource/Maria_Montessori"
"http://dbpedia.org/resource/Johann_Kaspar_Bluntschli","http://dbpedia.org/resource/Frank_Johnson_Goodnow"
"http://dbpedia.org/resource/Johann_Kaspar_Bluntschli","http://dbpedia.org/resource/Richard_T._Ely"
"http://dbpedia.org/resource/Johann_Kaspar_Bluntschli","http://dbpedia.org/resource/Vinayak_Damodar_Savarkar"
"http://dbpedia.org/resource/Johann_Plenge","http://dbpedia.org/resource/Josef_Pieper"
"http://dbpedia.org/resource/Johann_Plenge","http://dbpedia.org/resource/Kurt_Schumacher"
"http://dbpedia.org/resource/Johann_Plenge","http://dbpedia.org/resource/Paul_Lensch"
"http://dbpedia.org/resource/Johannes_Nikolaus_Tetens","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/John_Anderson_(philosopher)","http://dbpedia.org/resource/Hedley_Bull"
"http://dbpedia.org/resource/John_Anderson_(philosopher)","http://dbpedia.org/resource/David_Malet_Armstrong"
"http://dbpedia.org/resource/John_Anderson_(philosopher)","http://dbpedia.org/resource/David_Stove"
"http://dbpedia.org/resource/John_Anderson_(philosopher)","http://dbpedia.org/resource/Eugene_Kamenka"
"http://dbpedia.org/resource/John_Anderson_(philosopher)","http://dbpedia.org/resource/A._J._Baker"
"http://dbpedia.org/resource/John_Anderson_(philosopher)","http://dbpedia.org/resource/J._L._Mackie"
"http://dbpedia.org/resource/John_Anderson_(philosopher)","http://dbpedia.org/resource/John_Passmore"
"http://dbpedia.org/resource/John_Austin_(legal_philosopher)","http://dbpedia.org/resource/Joseph_Raz"
"http://dbpedia.org/resource/John_Austin_(legal_philosopher)","http://dbpedia.org/resource/H._L._A._Hart"
"http://dbpedia.org/resource/John_Colet","http://dbpedia.org/resource/Erasmus"
"http://dbpedia.org/resource/John_Cook_Wilson","http://dbpedia.org/resource/H._A._Prichard"
"http://dbpedia.org/resource/John_Cook_Wilson","http://dbpedia.org/resource/W._D._Ross"
"http://dbpedia.org/resource/John_D._Caputo","http://dbpedia.org/resource/Merold_Westphal"
"http://dbpedia.org/resource/John_D._Caputo","http://dbpedia.org/resource/James_K._A._Smith"
"http://dbpedia.org/resource/John_D._Caputo","http://dbpedia.org/resource/Richard_Kearney"
"http://dbpedia.org/resource/John_D._Caputo","http://dbpedia.org/resource/Gianni_Vattimo"
"http://dbpedia.org/resource/John_D._Caputo","http://dbpedia.org/resource/Peter_Rollins"
"http://dbpedia.org/resource/John_Dewey","http://dbpedia.org/resource/Thorstein_Veblen"
"http://dbpedia.org/resource/John_Grinder","http://dbpedia.org/resource/Brief_psychotherapy"
"http://dbpedia.org/resource/John_Grinder","http://dbpedia.org/resource/Richard_Bandler"
"http://dbpedia.org/resource/John_Grinder","http://dbpedia.org/resource/Milton_H._Erickson"
"http://dbpedia.org/resource/John_Grinder","http://dbpedia.org/resource/Robert_Dilts"
"http://dbpedia.org/resource/John_Grinder","http://dbpedia.org/resource/Kevin_Hogan_(writer)"
"http://dbpedia.org/resource/John_Locke","http://dbpedia.org/resource/George_Berkeley"
"http://dbpedia.org/resource/John_Locke","http://dbpedia.org/resource/Anthony_Ashley-Cooper,_3rd_Earl_of_Shaftesbury"
"http://dbpedia.org/resource/John_Locke","http://dbpedia.org/resource/David_Hume"
"http://dbpedia.org/resource/John_Locke","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/John_Locke","http://dbpedia.org/resource/Thomas_Jefferson"
"http://dbpedia.org/resource/John_Locke","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/John_Locke","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/John_Lucas_(philosopher)","http://dbpedia.org/resource/Roger_Penrose"
"http://dbpedia.org/resource/John_McDowell","http://dbpedia.org/resource/Alice_Crary"
"http://dbpedia.org/resource/John_McDowell","http://dbpedia.org/resource/Axel_Honneth"
"http://dbpedia.org/resource/John_McDowell","http://dbpedia.org/resource/Louise_Antony"
"http://dbpedia.org/resource/John_McDowell","http://dbpedia.org/resource/Jonathan_Dancy"
"http://dbpedia.org/resource/John_McDowell","http://dbpedia.org/resource/Robert_B._Pippin"
"http://dbpedia.org/resource/John_McDowell","http://dbpedia.org/resource/Robert_Brandom"
"http://dbpedia.org/resource/John_McDowell","http://dbpedia.org/resource/Miranda_Fricker"
"http://dbpedia.org/resource/John_Mearsheimer","http://dbpedia.org/resource/Robert_D._Kaplan"
"http://dbpedia.org/resource/John_Perry_(philosopher)","http://dbpedia.org/resource/Stephen_Neale"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/Montesquieu"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/Samuel_von_Pufendorf"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/Adam_Smith"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/Edmund_Burke"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/Edward_Gibbon"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/David_Hume"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/John_Henry_Newman"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/Joseph_de_Maistre"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/William_Blackstone"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/Richard_Cumberland_(philosopher)"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/Giambattista_Vico"
"http://dbpedia.org/resource/John_Selden","http://dbpedia.org/resource/Great_Tew"
"http://dbpedia.org/resource/John_Watson_(philosopher)","http://dbpedia.org/resource/Salem_Bland"
"http://dbpedia.org/resource/John_Wycliffe","http://dbpedia.org/resource/Henry_VIII"
"http://dbpedia.org/resource/John_Wycliffe","http://dbpedia.org/resource/John_Calvin"
"http://dbpedia.org/resource/John_Wycliffe","http://dbpedia.org/resource/William_Tyndale"
"http://dbpedia.org/resource/John_Wycliffe","http://dbpedia.org/resource/Jan_Hus"
"http://dbpedia.org/resource/John_Wycliffe","http://dbpedia.org/resource/Martin_Luther"
"http://dbpedia.org/resource/John_Wycliffe","http://dbpedia.org/resource/Huldrych_Zwingli"
"http://dbpedia.org/resource/John_Zerzan","http://dbpedia.org/resource/1999_Seattle_WTO_protests"
"http://dbpedia.org/resource/John_Zerzan","http://dbpedia.org/resource/Bob_Black"
"http://dbpedia.org/resource/John_Zerzan","http://dbpedia.org/resource/Green_anarchism"
"http://dbpedia.org/resource/Jonathan_Dancy","http://dbpedia.org/resource/Constantine_Sandis"
"http://dbpedia.org/resource/Josef_Breuer","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Josef_Pieper","http://dbpedia.org/resource/Seraphim_Rose"
"http://dbpedia.org/resource/Josef_Pieper","http://dbpedia.org/resource/Pope_Benedict_XVI"
"http://dbpedia.org/resource/Josef_Pieper","http://dbpedia.org/resource/James_V._Schall"
"http://dbpedia.org/resource/Joseph_Dietzgen","http://dbpedia.org/resource/Antonie_Pannekoek"
"http://dbpedia.org/resource/Joseph_Dietzgen","http://dbpedia.org/resource/Vladimir_Lenin"
"http://dbpedia.org/resource/Joseph_Dietzgen","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Joseph_Maréchal","http://dbpedia.org/resource/Richard_De_Smet"
"http://dbpedia.org/resource/Joseph_Maréchal","http://dbpedia.org/resource/Bernard_Lonergan"
"http://dbpedia.org/resource/Joseph_Maréchal","http://dbpedia.org/resource/Karl_Rahner"
"http://dbpedia.org/resource/Joseph_Raz","http://dbpedia.org/resource/Scott_J._Shapiro"
"http://dbpedia.org/resource/Joseph_Raz","http://dbpedia.org/resource/Leslie_Green_(philosopher)"
"http://dbpedia.org/resource/Joseph_Raz","http://dbpedia.org/resource/John_Gardner_(legal_philosopher)"
"http://dbpedia.org/resource/Joseph_Raz","http://dbpedia.org/resource/Matthew_Kramer"
"http://dbpedia.org/resource/Joseph_Raz","http://dbpedia.org/resource/Timothy_Endicott"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Warren_H._Carroll"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Emil_Cioran"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Auguste_Comte"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Éliphas_Lévi"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Adam_Wielomski"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Dimitrije_Ljotić"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Henri_de_Saint-Simon"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/George_MacDonald"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Georges_Bernanos"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Hilaire_Belloc"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Louis_Veuillot"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Louis_de_Bonald"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Léon_Bloy"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Pierre_Boutang"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Antoine_Blanc_de_Saint-Bonnet"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Antonio_Rosmini"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/C._S._Lewis"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Carl_Schmitt"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/John_Henry_Newman"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/William_F._Buckley_Jr."
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Russell_Kirk"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Charles_Baudelaire"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Charles_Maurras"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Francis_Parker_Yockey"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/G._K._Chesterton"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Juan_Donoso_Cortés"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Jules_Barbey_d'Aurevilly"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Julius_Evola"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/William_Thomas_Walsh"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/J._R._R._Tolkien"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/René_Girard"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/René_Guénon"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Robert_Hugh_Benson"
"http://dbpedia.org/resource/Joseph_de_Maistre","http://dbpedia.org/resource/Karl_Ludwig_von_Haller"
"http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/Morris_Raphael_Cohen"
"http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/Henry_M._Sheffer"
"http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/Timothy_Sprigge"
"http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/Edward_Vermilye_Huntington"
"http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/John_Elof_Boodin"
"http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/Brand_Blanshard"
"http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/George_Herbert_Mead"
"http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/Norbert_Wiener"
"http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/C._I._Lewis"
"http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/William_Ernest_Hocking"
"http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Josiah_Royce","http://dbpedia.org/resource/John_William_Miller"
"http://dbpedia.org/resource/Kitaro_Nishida","http://dbpedia.org/resource/Kiyoshi_Miki"
"http://dbpedia.org/resource/Kitaro_Nishida","http://dbpedia.org/resource/Jun_Tosaka"
"http://dbpedia.org/resource/Kitaro_Nishida","http://dbpedia.org/resource/Shizuteru_Ueda"
"http://dbpedia.org/resource/Kitaro_Nishida","http://dbpedia.org/resource/Masao_Abe"
"http://dbpedia.org/resource/Kitaro_Nishida","http://dbpedia.org/resource/Shin'ichi_Hisamatsu"
"http://dbpedia.org/resource/Kitaro_Nishida","http://dbpedia.org/resource/Hajime_Tanabe"
"http://dbpedia.org/resource/Kitaro_Nishida","http://dbpedia.org/resource/Keiji_Nishitani"
"http://dbpedia.org/resource/Kostas_Axelos","http://dbpedia.org/resource/Edgar_Morin"
"http://dbpedia.org/resource/Kostas_Axelos","http://dbpedia.org/resource/Henri_Lefebvre"
"http://dbpedia.org/resource/Kostas_Axelos","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Krishna_Chandra_Bhattacharya","http://dbpedia.org/resource/Debiprasad_Chattopadhyaya"
"http://dbpedia.org/resource/Kuno_Fischer","http://dbpedia.org/resource/Wilhelm_Windelband"
"http://dbpedia.org/resource/Kuno_Fischer","http://dbpedia.org/resource/John_Pentland_Mahaffy"
"http://dbpedia.org/resource/Kuno_Fischer","http://dbpedia.org/resource/Gottlob_Frege"
"http://dbpedia.org/resource/Kurt_Baier","http://dbpedia.org/resource/Stephen_Darwall"
"http://dbpedia.org/resource/Kurt_Grelling","http://dbpedia.org/resource/Hans_Reichenbach"
"http://dbpedia.org/resource/Kurt_Koffka","http://dbpedia.org/resource/Lev_Vygotsky"
"http://dbpedia.org/resource/Kurt_Koffka","http://dbpedia.org/resource/Kurt_Lewin"
"http://dbpedia.org/resource/Kurt_Koffka","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Laozi","http://dbpedia.org/resource/Alan_Watts"
"http://dbpedia.org/resource/Laozi","http://dbpedia.org/resource/Eastern_philosophy"
"http://dbpedia.org/resource/Laozi","http://dbpedia.org/resource/Zen"
"http://dbpedia.org/resource/Laozi","http://dbpedia.org/resource/Zhuang_Zhou"
"http://dbpedia.org/resource/Laozi","http://dbpedia.org/resource/Niels_Bohr"
"http://dbpedia.org/resource/Laozi","http://dbpedia.org/resource/Carl_Jung"
"http://dbpedia.org/resource/Laozi","http://dbpedia.org/resource/Chinese_Buddhism"
"http://dbpedia.org/resource/Laozi","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Laozi","http://dbpedia.org/resource/Lie_Yukou"
"http://dbpedia.org/resource/Laozi","http://dbpedia.org/resource/Xuanxue"
"http://dbpedia.org/resource/Laozi","http://dbpedia.org/resource/Taoism"
"http://dbpedia.org/resource/Larry_Laudan","http://dbpedia.org/resource/James_T._Cushing"
"http://dbpedia.org/resource/Tetsuro_Watsuji","http://dbpedia.org/resource/Augustin_Berque"
"http://dbpedia.org/resource/Thales_of_Miletus","http://dbpedia.org/resource/Pythagoras"
"http://dbpedia.org/resource/Thales_of_Miletus","http://dbpedia.org/resource/Xenophanes"
"http://dbpedia.org/resource/Thales_of_Miletus","http://dbpedia.org/resource/Anaximander"
"http://dbpedia.org/resource/Thales_of_Miletus","http://dbpedia.org/resource/Anaximenes_of_Miletus"
"http://dbpedia.org/resource/William_Chittick","http://dbpedia.org/resource/Mohammed_Rustom"
"http://dbpedia.org/resource/William_E._Blackstone","http://dbpedia.org/resource/Theodor_Herzl"
"http://dbpedia.org/resource/William_Godwin","http://dbpedia.org/resource/Herbert_Read"
"http://dbpedia.org/resource/William_Godwin","http://dbpedia.org/resource/Percy_Bysshe_Shelley"
"http://dbpedia.org/resource/William_Henry_Chamberlin_(philosopher)","http://dbpedia.org/resource/E._E._Ericksen"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Morris_Raphael_Cohen"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Alfred_North_Whitehead"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Alfred_Schütz"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Émile_Durkheim"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Edwin_Holt"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Henri_Bergson"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/George_Santayana"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Gertrude_Stein"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Hilary_Putnam"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Antonio_Damasio"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/C._Wright_Mills"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Jimmy_Carter"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/John_Dewey"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/William_Herbert_Sheldon"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/F._C._S._Schiller"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Marilynne_Robinson"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Richard_Rorty"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/Robert_Frost"
"http://dbpedia.org/resource/William_James","http://dbpedia.org/resource/W._E._B._Du_Bois"
"http://dbpedia.org/resource/William_L._Rowe","http://dbpedia.org/resource/Michael_Bergmann_(philosopher)"
"http://dbpedia.org/resource/William_L._Rowe","http://dbpedia.org/resource/Paul_Draper_(philosopher)"
"http://dbpedia.org/resource/William_Petty","http://dbpedia.org/resource/Adam_Smith"
"http://dbpedia.org/resource/William_Petty","http://dbpedia.org/resource/John_Maynard_Keynes"
"http://dbpedia.org/resource/William_Petty","http://dbpedia.org/resource/Bernard_Mandeville"
"http://dbpedia.org/resource/William_Petty","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/William_Wollaston","http://dbpedia.org/resource/Samuel_Johnson"
"http://dbpedia.org/resource/William_Wollaston","http://dbpedia.org/resource/John_Clarke_(dean_of_Salisbury)"
"http://dbpedia.org/resource/William_Wollaston","http://dbpedia.org/resource/John_Conybeare"
"http://dbpedia.org/resource/William_of_Ockham","http://dbpedia.org/resource/Henry_VIII"
"http://dbpedia.org/resource/William_of_Ockham","http://dbpedia.org/resource/Albert_of_Saxony_(philosopher)"
"http://dbpedia.org/resource/William_of_Ockham","http://dbpedia.org/resource/Jean_Buridan"
"http://dbpedia.org/resource/William_of_Ockham","http://dbpedia.org/resource/John_Calvin"
"http://dbpedia.org/resource/William_of_Ockham","http://dbpedia.org/resource/John_Wycliffe"
"http://dbpedia.org/resource/William_of_Ockham","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/William_of_Ockham","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/William_of_Ockham","http://dbpedia.org/resource/Adam_de_Wodeham"
"http://dbpedia.org/resource/William_of_Ockham","http://dbpedia.org/resource/Martin_Luther"
"http://dbpedia.org/resource/William_of_Ockham","http://dbpedia.org/resource/Gabriel_Biel"
"http://dbpedia.org/resource/William_of_Ockham","http://dbpedia.org/resource/René_Descartes"
"http://dbpedia.org/resource/William_of_Ockham","http://dbpedia.org/resource/Gregory_of_Rimini"
"http://dbpedia.org/resource/Wolfgang_Cramer","http://dbpedia.org/resource/Dieter_Henrich"
"http://dbpedia.org/resource/Wolfgang_Köhler","http://dbpedia.org/resource/Karl_Popper"
"http://dbpedia.org/resource/Wolfgang_Smith","http://dbpedia.org/resource/Olavo_de_Carvalho"
"http://dbpedia.org/resource/Wolfgang_Stegmüller","http://dbpedia.org/resource/Martine_Nida-Rümelin"
"http://dbpedia.org/resource/Wolfgang_Stegmüller","http://dbpedia.org/resource/Lorenz_Bruno_Puntel"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Enrique_Dussel"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Frederick_Wilhelmsen"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Olavo_de_Carvalho"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Graham_Harman"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Ignacio_Ellacuría"
"http://dbpedia.org/resource/Xiong_Shili","http://dbpedia.org/resource/Xu_Fuguan"
"http://dbpedia.org/resource/Yamazaki_Ansai","http://dbpedia.org/resource/Asami_Keisai"
"http://dbpedia.org/resource/Yamazaki_Ansai","http://dbpedia.org/resource/Satō_Naokata"
"http://dbpedia.org/resource/Yamazaki_Ansai","http://dbpedia.org/resource/Hoshina_Masayuki"
"http://dbpedia.org/resource/Diotima_of_Mantinea","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Diotima_of_Mantinea","http://dbpedia.org/resource/Socrates"
"http://dbpedia.org/resource/Donald_A._Gillies","http://dbpedia.org/resource/David_Corfield"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/Nicholas_Wolterstorff"
