"Philosopher","Influenced_By","Influenced"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Dallas_Willard"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Dan_Zahavi"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Jean-Luc_Marion"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Kurt_Gödel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Xavier_Zubiri"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Gilbert_Ryle"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Bernard_Stiegler"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Immanuel_Kant","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Karl_Weierstrass","http://dbpedia.org/resource/Barry_Smith_(ontologist)"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Wilhelm_Windelband","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Heinrich_Rickert","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Hermann_Lotze","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Plato","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Carl_Stumpf","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/David_Hume","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Benno_Kerry","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Bernard_Bolzano","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Franz_Brentano","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Tomáš_Masaryk","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Paul_Natorp","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/René_Descartes","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Edmund_Husserl","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz","http://dbpedia.org/resource/Jacques_Derrida"
