"Philosopher","Influenced_By"
"http://dbpedia.org/resource/Wolfgang_Stegmüller","http://dbpedia.org/resource/Joseph_D._Sneed"
"http://dbpedia.org/resource/Wolfgang_Stegmüller","http://dbpedia.org/resource/Thomas_Kuhn"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Francisco_Suárez"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Xavier_Zubiri","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Xu_Fuguan","http://dbpedia.org/resource/Zhuang_Zhou"
"http://dbpedia.org/resource/Yamazaki_Ansai","http://dbpedia.org/resource/Yi_Hwang"
"http://dbpedia.org/resource/Yamazaki_Ansai","http://dbpedia.org/resource/Zhu_Xi"
"http://dbpedia.org/resource/Dirk_Baltzly","http://dbpedia.org/resource/Pre-Socratic_philosophy"
"http://dbpedia.org/resource/Dirk_Baltzly","http://dbpedia.org/resource/Epicureanism"
"http://dbpedia.org/resource/Dirk_Baltzly","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Dirk_Baltzly","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Dominic_of_Flanders","http://dbpedia.org/resource/Duns_Scotus"
"http://dbpedia.org/resource/Dominic_of_Flanders","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Dominic_of_Flanders","http://dbpedia.org/resource/John_of_Jandun"
"http://dbpedia.org/resource/Dominic_of_Flanders","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Dominic_of_Flanders","http://dbpedia.org/resource/John_Versor"
"http://dbpedia.org/resource/Donald_A._Gillies","http://dbpedia.org/resource/Imre_Lakatos"
"http://dbpedia.org/resource/Donald_A._Gillies","http://dbpedia.org/resource/Karl_Popper"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/Samuel_Alexander"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/Edwin_Holt"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/George_Santayana"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/Bernard_Bosanquet_(philosopher)"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/Donald_Cary_Williams","http://dbpedia.org/resource/Ralph_Barton_Perry"
"http://dbpedia.org/resource/J._Baird_Callicott","http://dbpedia.org/resource/Aldo_Leopold"
"http://dbpedia.org/resource/Pierre_Charron","http://dbpedia.org/resource/Justus_Lipsius"
"http://dbpedia.org/resource/Pierre_Charron","http://dbpedia.org/resource/Sextus_Empiricus"
"http://dbpedia.org/resource/Pierre_Charron","http://dbpedia.org/resource/Raymond_of_Sabunde"
"http://dbpedia.org/resource/Pierre_Charron","http://dbpedia.org/resource/Michel_de_Montaigne"
"http://dbpedia.org/resource/Terrell_Ward_Bynum","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Terrell_Ward_Bynum","http://dbpedia.org/resource/Norbert_Wiener"
"http://dbpedia.org/resource/Terrell_Ward_Bynum","http://dbpedia.org/resource/Simon_Rogerson"
"http://dbpedia.org/resource/Terrell_Ward_Bynum","http://dbpedia.org/resource/James_H._Moor"
"http://dbpedia.org/resource/Terrell_Ward_Bynum","http://dbpedia.org/resource/Richard_Rorty"
"http://dbpedia.org/resource/Terrell_Ward_Bynum","http://dbpedia.org/resource/Gottlob_Frege"
"http://dbpedia.org/resource/Terrell_Ward_Bynum","http://dbpedia.org/resource/Bernard_Baumrin"
"http://dbpedia.org/resource/John_O'Neill_(philosopher)","http://dbpedia.org/resource/Otto_Neurath"
"http://dbpedia.org/resource/John_O'Neill_(philosopher)","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Joseph_Owens_(Redemptorist)","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Joseph_Owens_(Redemptorist)","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Kenneth_Laine_Ketner","http://dbpedia.org/resource/Charles_Sanders_Peirce"
"http://dbpedia.org/resource/Sarmad_Kashani","http://dbpedia.org/resource/Mulla_Sadra"
"http://dbpedia.org/resource/Sarmad_Kashani","http://dbpedia.org/resource/Mir_Fendereski"
"http://dbpedia.org/resource/Glen_Pettigrove","http://dbpedia.org/resource/Adam_Smith"
"http://dbpedia.org/resource/Glen_Pettigrove","http://dbpedia.org/resource/David_Hume"
"http://dbpedia.org/resource/Glen_Pettigrove","http://dbpedia.org/resource/Francis_Hutcheson_(philosopher)"
"http://dbpedia.org/resource/Jordi_Pigem","http://dbpedia.org/resource/E._F._Schumacher"
"http://dbpedia.org/resource/Jordi_Pigem","http://dbpedia.org/resource/Raimon_Panikkar"
"http://dbpedia.org/resource/Jordi_Pigem","http://dbpedia.org/resource/Fritjof_Capra"
"http://dbpedia.org/resource/Jordi_Pigem","http://dbpedia.org/resource/René_Descartes"
"http://dbpedia.org/resource/Jordi_Pigem","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Plutarch_of_Athens","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Plutarch_of_Athens","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Geoffrey_Scarre","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/Herbert_James_Paton"
"http://dbpedia.org/resource/Gilbert_Ryle","http://dbpedia.org/resource/René_Descartes"
"http://dbpedia.org/resource/Mari_Ruti","http://dbpedia.org/resource/Jacques_Lacan"
"http://dbpedia.org/resource/Robert_Adamson_(philosopher)","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Stephen_Schiffer","http://dbpedia.org/resource/John_Searle"
"http://dbpedia.org/resource/Stephen_Schiffer","http://dbpedia.org/resource/Paul_Grice"
"http://dbpedia.org/resource/Tom_Rockmore","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Tom_Rockmore","http://dbpedia.org/resource/Johann_Gottlieb_Fichte"
"http://dbpedia.org/resource/Tom_Rockmore","http://dbpedia.org/resource/György_Lukács"
"http://dbpedia.org/resource/Tom_Rockmore","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Tom_Rockmore","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Fiona_Jenkins","http://dbpedia.org/resource/Derrida"
"http://dbpedia.org/resource/Fiona_Jenkins","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Fiona_Jenkins","http://dbpedia.org/resource/Jean-Luc_Nancy"
"http://dbpedia.org/resource/Fiona_Jenkins","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Fiona_Jenkins","http://dbpedia.org/resource/Judith_Butler"
"http://dbpedia.org/resource/Frank_Cameron_Jackson","http://dbpedia.org/resource/Brian_David_Ellis"
"http://dbpedia.org/resource/Franson_Manjali","http://dbpedia.org/resource/Nagarjuna"
"http://dbpedia.org/resource/Franson_Manjali","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Franson_Manjali","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Franson_Manjali","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Franson_Manjali","http://dbpedia.org/resource/Gilles_Deleuze"
"http://dbpedia.org/resource/Franson_Manjali","http://dbpedia.org/resource/Maurice_Blanchot"
"http://dbpedia.org/resource/Franson_Manjali","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/François_Noudelmann","http://dbpedia.org/resource/Édouard_Glissant"
"http://dbpedia.org/resource/François_Noudelmann","http://dbpedia.org/resource/Jean-Paul_Sartre"
"http://dbpedia.org/resource/François_Noudelmann","http://dbpedia.org/resource/Gilles_Deleuze"
"http://dbpedia.org/resource/Karl_Ameriks","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Sphaerus","http://dbpedia.org/resource/Zeno_of_Citium"
"http://dbpedia.org/resource/Sphaerus","http://dbpedia.org/resource/Cleanthes"
"http://dbpedia.org/resource/Herbert_James_Paton","http://dbpedia.org/resource/John_Alexander_Smith"
"http://dbpedia.org/resource/Ibn_Barrajan","http://dbpedia.org/resource/Muhammad_al-Bukhari"
"http://dbpedia.org/resource/Ibn_Barrajan","http://dbpedia.org/resource/Al-Tabari"
"http://dbpedia.org/resource/Ibn_Barrajan","http://dbpedia.org/resource/Quran"
"http://dbpedia.org/resource/Ibn_Barrajan","http://dbpedia.org/resource/Abu_Talib_al-Makki"
"http://dbpedia.org/resource/Ibn_Barrajan","http://dbpedia.org/resource/Ibn_Masarra"
"http://dbpedia.org/resource/Ibn_Barrajan","http://dbpedia.org/resource/Sahl_al-Tustari"
"http://dbpedia.org/resource/Ibn_Barrajan","http://dbpedia.org/resource/Bible"
"http://dbpedia.org/resource/Ibn_Barrajan","http://dbpedia.org/resource/Brethren_of_Purity"
"http://dbpedia.org/resource/Ibn_Barrajan","http://dbpedia.org/resource/Hadith"
"http://dbpedia.org/resource/Ibn_Mada'","http://dbpedia.org/resource/Al-Jahiz"
"http://dbpedia.org/resource/Ibn_Mada'","http://dbpedia.org/resource/Dawud_al-Zahiri"
"http://dbpedia.org/resource/Ibn_Mada'","http://dbpedia.org/resource/Sibawayh"
"http://dbpedia.org/resource/Ibn_Mada'","http://dbpedia.org/resource/Qadi_Ayyad"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/'Ilm_al-huruf"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Al-Farabi"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Al-Hallaj"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Avempace"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Averroes"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Avicenna"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Quran"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Abu-l-Qasim_Ahmad_ibn_al-Husayn_ibn_Qasi"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Ibn_Barrajan"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Ibn_Masarra"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Brethren_of_Purity"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Hadith"
"http://dbpedia.org/resource/Ibn_Sab'in","http://dbpedia.org/resource/Ibn_Tufail"
"http://dbpedia.org/resource/Kaniyan_Pungundranar","http://dbpedia.org/resource/Sangam_literature"
"http://dbpedia.org/resource/Pamela_Hieronymi","http://dbpedia.org/resource/Harry_Frankfurt"
"http://dbpedia.org/resource/Pamela_Hieronymi","http://dbpedia.org/resource/T._M._Scanlon"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Wilfrid_Sellars"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Alexius_Meinong"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/C._I._Lewis"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Curt_John_Ducasse"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Donald_Cary_Williams"
"http://dbpedia.org/resource/Roderick_Chisholm","http://dbpedia.org/resource/Thomas_Reid"
"http://dbpedia.org/resource/Rodrigo_de_Arriaga","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Rodrigo_de_Arriaga","http://dbpedia.org/resource/Francisco_Suárez"
"http://dbpedia.org/resource/Rodrigo_de_Arriaga","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Al-Farabi"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Al-Kindi"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Averroes"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Avicenna"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/William_of_Sherwood"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Abu_Ma'shar"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Adam_Marsh"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Robert_Grosseteste"
"http://dbpedia.org/resource/Roger_Bacon","http://dbpedia.org/resource/Ibn_al-Haytham"
"http://dbpedia.org/resource/Roger_Crisp","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/Roger_Crisp","http://dbpedia.org/resource/Iris_Murdoch"
"http://dbpedia.org/resource/Roger_Gibson","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Roland_Barthes","http://dbpedia.org/resource/Ferdinand_de_Saussure"
"http://dbpedia.org/resource/Rom_Harré","http://dbpedia.org/resource/J._L._Austin"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Nikolai_Trubetzkoy"
"http://dbpedia.org/resource/Roman_Jakobson","http://dbpedia.org/resource/Ferdinand_de_Saussure"
"http://dbpedia.org/resource/Ron_Mallon","http://dbpedia.org/resource/Charles_W._Mills"
"http://dbpedia.org/resource/Ron_Polansky","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Ron_Polansky","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Ronald_Dworkin","http://dbpedia.org/resource/Learned_Hand"
"http://dbpedia.org/resource/Ronald_Dworkin","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Ronald_Dworkin","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Ronald_Dworkin","http://dbpedia.org/resource/John_Rawls"
"http://dbpedia.org/resource/Ronald_Dworkin","http://dbpedia.org/resource/Rupert_Cross"
"http://dbpedia.org/resource/Ronald_Dworkin","http://dbpedia.org/resource/H._L._A._Hart"
"http://dbpedia.org/resource/Ronald_Field_Atkinson","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Ronna_Burger","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Ronna_Burger","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Ronna_Burger","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Ronna_Burger","http://dbpedia.org/resource/Maimonides"
"http://dbpedia.org/resource/Ronna_Burger","http://dbpedia.org/resource/Seth_Benardete"
"http://dbpedia.org/resource/Rosalind_Hursthouse","http://dbpedia.org/resource/Philippa_Foot"
"http://dbpedia.org/resource/Rosalind_Hursthouse","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Rosalind_Hursthouse","http://dbpedia.org/resource/G._E._M._Anscombe"
"http://dbpedia.org/resource/Rose_Rand","http://dbpedia.org/resource/Moritz_Schlick"
"http://dbpedia.org/resource/Rose_Rand","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Rose_Rand","http://dbpedia.org/resource/Rudolf_Carnap"
"http://dbpedia.org/resource/Rose_Rand","http://dbpedia.org/resource/Karl_Popper"
"http://dbpedia.org/resource/Rose_Rand","http://dbpedia.org/resource/Tadeusz_Kotarbiński"
"http://dbpedia.org/resource/Rosi_Braidotti","http://dbpedia.org/resource/Donna_Haraway"
"http://dbpedia.org/resource/Rosi_Braidotti","http://dbpedia.org/resource/Luce_Irigaray"
"http://dbpedia.org/resource/Rosi_Braidotti","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Rosi_Braidotti","http://dbpedia.org/resource/Gilles_Deleuze"
"http://dbpedia.org/resource/Rosi_Braidotti","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Roy_Bhaskar","http://dbpedia.org/resource/Louis_Althusser"
"http://dbpedia.org/resource/Roy_Bhaskar","http://dbpedia.org/resource/Rom_Harré"
"http://dbpedia.org/resource/Roy_Bhaskar","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Roy_Bhaskar","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Rudolf_Carnap","http://dbpedia.org/resource/Gottlob_Frege"
"http://dbpedia.org/resource/Rudolf_Christoph_Eucken","http://dbpedia.org/resource/Hermann_Lotze"
"http://dbpedia.org/resource/Rudolf_Christoph_Eucken","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Rudolf_Christoph_Eucken","http://dbpedia.org/resource/Friedrich_Adolf_Trendelenburg"
"http://dbpedia.org/resource/Rudolf_Christoph_Eucken","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Rudolf_Christoph_Eucken","http://dbpedia.org/resource/Gustav_Teichmüller"
"http://dbpedia.org/resource/Rudolf_Eisler","http://dbpedia.org/resource/Wilhelm_Wundt"
"http://dbpedia.org/resource/Rudolf_Eisler","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Rudolf_Eisler","http://dbpedia.org/resource/Hermann_Cohen"
"http://dbpedia.org/resource/Rudolf_Eisler","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Karl_Julius_Schröer"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Eduard_von_Hartmann"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Helena_Blavatsky"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Johann_Gottlieb_Fichte"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Franz_Brentano"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Friedrich_Schiller"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Józef_Maria_Hoene-Wroński"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Silvio_Gesell"
"http://dbpedia.org/resource/Rudolf_Steiner","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Rudolf_Sutermeister","http://dbpedia.org/resource/Charles_Fourier"
"http://dbpedia.org/resource/Rudolf_Sutermeister","http://dbpedia.org/resource/Wilhelm_Weitling"
"http://dbpedia.org/resource/Rudolf_von_Jhering","http://dbpedia.org/resource/Jeremy_Bentham"
"http://dbpedia.org/resource/Rudolf_von_Jhering","http://dbpedia.org/resource/Charles_Darwin"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Alexis_de_Tocqueville"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Edmund_Burke"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/George_Santayana"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/C._S._Lewis"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/John_Henry_Newman"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/John_Porter_East"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/John_Randolph_of_Roanoke"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Joseph_de_Maistre"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Robert_Nisbet"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/G._K._Chesterton"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/J._R._R._Tolkien"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Irving_Babbitt"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/Paul_Elmer_More"
"http://dbpedia.org/resource/Russell_Kirk","http://dbpedia.org/resource/T._S._Eliot"
"http://dbpedia.org/resource/Ruth_Barcan_Marcus","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Ruth_Barcan_Marcus","http://dbpedia.org/resource/Arthur_Prior"
"http://dbpedia.org/resource/Rémi_Brague","http://dbpedia.org/resource/Al-Farabi"
"http://dbpedia.org/resource/Rémi_Brague","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Rémi_Brague","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Rémi_Brague","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Rémi_Brague","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Rémi_Brague","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Rémi_Brague","http://dbpedia.org/resource/Maimonides"
"http://dbpedia.org/resource/Dietmar_Heidemann","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Dimitris_Dimitrakos","http://dbpedia.org/resource/Raymond_Aron"
"http://dbpedia.org/resource/Dimitris_Dimitrakos","http://dbpedia.org/resource/Antonio_Gramsci"
"http://dbpedia.org/resource/Dimitris_Dimitrakos","http://dbpedia.org/resource/Friedrich_Hayek"
"http://dbpedia.org/resource/Dimitris_Dimitrakos","http://dbpedia.org/resource/Isaiah_Berlin"
"http://dbpedia.org/resource/Dimitris_Dimitrakos","http://dbpedia.org/resource/Karl_Popper"
"http://dbpedia.org/resource/Dimitris_Vardoulakis","http://dbpedia.org/resource/Walter_Benjamin"
"http://dbpedia.org/resource/Dimitris_Vardoulakis","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Dimitris_Vardoulakis","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Randall_Schweller","http://dbpedia.org/resource/Stephen_Walt"
"http://dbpedia.org/resource/Randall_Schweller","http://dbpedia.org/resource/Kenneth_Waltz"
"http://dbpedia.org/resource/Alphonso_Lingis","http://dbpedia.org/resource/Emmanuel_Levinas"
"http://dbpedia.org/resource/Alphonso_Lingis","http://dbpedia.org/resource/Pierre_Klossowski"
"http://dbpedia.org/resource/Alphonso_Lingis","http://dbpedia.org/resource/Georges_Bataille"
"http://dbpedia.org/resource/Alphonso_Lingis","http://dbpedia.org/resource/Claude_Lévi-Strauss"
"http://dbpedia.org/resource/Alphonso_Lingis","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Alphonso_Lingis","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Alphonso_Lingis","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Alphonso_Lingis","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Alphonso_Lingis","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Alva_Noë","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Alva_Noë","http://dbpedia.org/resource/Daniel_Dennett"
"http://dbpedia.org/resource/Alva_Noë","http://dbpedia.org/resource/John_McDowell"
"http://dbpedia.org/resource/Alva_Noë","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Alva_Noë","http://dbpedia.org/resource/Hubert_Dreyfus"
"http://dbpedia.org/resource/Alva_Noë","http://dbpedia.org/resource/Maurice_Merleau-Ponty"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/William_Alston"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Augustine_of_Hippo"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Duns_Scotus"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Abraham_Kuyper"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Edmund_Burke"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Hilaire_Belloc"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Ludwig_Wittgenstein"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Luis_de_Molina"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/John_Calvin"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/John_Henry_Newman"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Bertrand_Russell"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Thomas_More"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Thomas_Reid"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/William_Harry_Jellema"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Alvin_Plantinga","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Aisha_Lemu"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Alifa_Rifaat"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Audre_Lorde"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Edward_Said"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Amina"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Gambo_Sawaba"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Louis_Althusser"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Nawal_El_Saadawi"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Antonio_Gramsci"
"http://dbpedia.org/resource/Amina_Mama","http://dbpedia.org/resource/Flora_Nwapa"
