item,itemLabel,article
http://www.wikidata.org/entity/Q708644,Zhang Shi,https://en.wikipedia.org/wiki/Zhang_Shi_(scholar)
http://www.wikidata.org/entity/Q121850,Laurentius Surius,https://en.wikipedia.org/wiki/Laurentius_Surius
http://www.wikidata.org/entity/Q122338,Albert Hofmann,https://en.wikipedia.org/wiki/Albert_Hofmann
http://www.wikidata.org/entity/Q190944,Jean Bodin,https://en.wikipedia.org/wiki/Jean_Bodin
http://www.wikidata.org/entity/Q191734,Gregory of Nyssa,https://en.wikipedia.org/wiki/Gregory_of_Nyssa
http://www.wikidata.org/entity/Q191850,Tommaso Campanella,https://en.wikipedia.org/wiki/Tommaso_Campanella
http://www.wikidata.org/entity/Q859,Plato,https://en.wikipedia.org/wiki/Plato
http://www.wikidata.org/entity/Q312816,Pseudo-Dionysius the Areopagite,https://en.wikipedia.org/wiki/Pseudo-Dionysius_the_Areopagite
http://www.wikidata.org/entity/Q312829,Samuel Butler,https://en.wikipedia.org/wiki/Samuel_Butler_(novelist)
http://www.wikidata.org/entity/Q126596,William Hazlitt,https://en.wikipedia.org/wiki/William_Hazlitt
http://www.wikidata.org/entity/Q127398,Moshe ben Maimon,https://en.wikipedia.org/wiki/Maimonides
http://www.wikidata.org/entity/Q651,Friedrich Theodor Vischer,https://en.wikipedia.org/wiki/Friedrich_Theodor_Vischer
http://www.wikidata.org/entity/Q716416,Hippon,https://en.wikipedia.org/wiki/Hippo_(philosopher)
http://www.wikidata.org/entity/Q716845,Józef Tischner,https://en.wikipedia.org/wiki/J%C3%B3zef_Tischner
http://www.wikidata.org/entity/Q719418,Vasily Rozanov,https://en.wikipedia.org/wiki/Vasily_Rozanov
http://www.wikidata.org/entity/Q720939,Lysis of Taras,https://en.wikipedia.org/wiki/Lysis_of_Taras
http://www.wikidata.org/entity/Q720984,Theodotus of Byzantium,https://en.wikipedia.org/wiki/Theodotus_of_Byzantium
http://www.wikidata.org/entity/Q722288,Shao Yong,https://en.wikipedia.org/wiki/Shao_Yong
http://www.wikidata.org/entity/Q728592,Cecco d'Ascoli,https://en.wikipedia.org/wiki/Cecco_d%27Ascoli
http://www.wikidata.org/entity/Q729244,Calcidius,https://en.wikipedia.org/wiki/Calcidius
http://www.wikidata.org/entity/Q729903,Qutb al-Din al-Shirazi,https://en.wikipedia.org/wiki/Qutb_al-Din_al-Shirazi
http://www.wikidata.org/entity/Q731906,Asclepiodotus of Alexandria,https://en.wikipedia.org/wiki/Asclepiodotus_of_Alexandria
http://www.wikidata.org/entity/Q732098,Asclepius of Tralles,https://en.wikipedia.org/wiki/Asclepius_of_Tralles
http://www.wikidata.org/entity/Q307,Galileo Galilei,https://en.wikipedia.org/wiki/Galileo_Galilei
http://www.wikidata.org/entity/Q129772,Xenophon,https://en.wikipedia.org/wiki/Xenophon
http://www.wikidata.org/entity/Q315370,Celsus,https://en.wikipedia.org/wiki/Celsus
http://www.wikidata.org/entity/Q316371,Vladimir Ivanovich Vernadsky,https://en.wikipedia.org/wiki/Vladimir_Vernadsky
http://www.wikidata.org/entity/Q943529,Phaenias of Eresus,https://en.wikipedia.org/wiki/Phaenias_of_Eresus
http://www.wikidata.org/entity/Q947699,Shen Dao,https://en.wikipedia.org/wiki/Shen_Dao
http://www.wikidata.org/entity/Q948156,Guillaume Postel,https://en.wikipedia.org/wiki/Guillaume_Postel
http://www.wikidata.org/entity/Q950303,Cratippus of Pergamon,https://en.wikipedia.org/wiki/Cratippus_of_Pergamon
http://www.wikidata.org/entity/Q953339,Moshe Idel,https://en.wikipedia.org/wiki/Moshe_Idel
http://www.wikidata.org/entity/Q954770,Peter Winch,https://en.wikipedia.org/wiki/Peter_Winch
http://www.wikidata.org/entity/Q956848,Jacob Gijsbertus Samuël van Breda,https://en.wikipedia.org/wiki/Jacob_Gijsbertus_Samu%C3%ABl_van_Breda
http://www.wikidata.org/entity/Q201346,Marcion of Sinope,https://en.wikipedia.org/wiki/Marcion_of_Sinope
http://www.wikidata.org/entity/Q137152,Aeneas of Gaza,https://en.wikipedia.org/wiki/Aeneas_of_Gaza
http://www.wikidata.org/entity/Q138850,Gershom Scholem,https://en.wikipedia.org/wiki/Gershom_Scholem
http://www.wikidata.org/entity/Q139798,Seleucus of Seleucia,https://en.wikipedia.org/wiki/Seleucus_of_Seleucia
http://www.wikidata.org/entity/Q192207,Aurobindo Ghosh,https://en.wikipedia.org/wiki/Sri_Aurobindo
http://www.wikidata.org/entity/Q192315,Pierre Gassendi,https://en.wikipedia.org/wiki/Pierre_Gassendi
http://www.wikidata.org/entity/Q912704,Brian Massumi,https://en.wikipedia.org/wiki/Brian_Massumi
http://www.wikidata.org/entity/Q918655,Michael Hardt,https://en.wikipedia.org/wiki/Michael_Hardt
http://www.wikidata.org/entity/Q919837,Noël Carroll,https://en.wikipedia.org/wiki/No%C3%ABl_Carroll
http://www.wikidata.org/entity/Q924215,Hecato of Rhodes,https://en.wikipedia.org/wiki/Hecato_of_Rhodes
http://www.wikidata.org/entity/Q925732,Menedemus the Cynic,https://en.wikipedia.org/wiki/Menedemus_the_Cynic
http://www.wikidata.org/entity/Q928509,Nikephoros Blemmydes,https://en.wikipedia.org/wiki/Nikephoros_Blemmydes
http://www.wikidata.org/entity/Q931271,Tisias,https://en.wikipedia.org/wiki/Tisias
http://www.wikidata.org/entity/Q722835,Edvard Westermarck,https://en.wikipedia.org/wiki/Edvard_Westermarck
http://www.wikidata.org/entity/Q724293,Sengzhao,https://en.wikipedia.org/wiki/Sengzhao
http://www.wikidata.org/entity/Q725012,Michael Martin,https://en.wikipedia.org/wiki/Michael_Lou_Martin
http://www.wikidata.org/entity/Q725225,Thrasyllus of Mendes,https://en.wikipedia.org/wiki/Thrasyllus_of_Mendes
http://www.wikidata.org/entity/Q728489,Vladimir Jankélévitch,https://en.wikipedia.org/wiki/Vladimir_Jank%C3%A9l%C3%A9vitch
http://www.wikidata.org/entity/Q192374,Marsilio Ficino,https://en.wikipedia.org/wiki/Marsilio_Ficino
http://www.wikidata.org/entity/Q192569,Josh McDowell,https://en.wikipedia.org/wiki/Josh_McDowell
http://www.wikidata.org/entity/Q1325,Friedrich Hayek,https://en.wikipedia.org/wiki/Friedrich_Hayek
http://www.wikidata.org/entity/Q209102,Lactantius,https://en.wikipedia.org/wiki/Lactantius
http://www.wikidata.org/entity/Q210573,Hippias,https://en.wikipedia.org/wiki/Hippias
http://www.wikidata.org/entity/Q125551,Parmenides,https://en.wikipedia.org/wiki/Parmenides
http://www.wikidata.org/entity/Q1058,Narendra Modi,https://en.wikipedia.org/wiki/Narendra_Modi
http://www.wikidata.org/entity/Q132157,Zeno of Elea,https://en.wikipedia.org/wiki/Zeno_of_Elea
http://www.wikidata.org/entity/Q134189,Plotinus,https://en.wikipedia.org/wiki/Plotinus
http://www.wikidata.org/entity/Q1430,Marcus Aurelius,https://en.wikipedia.org/wiki/Marcus_Aurelius
http://www.wikidata.org/entity/Q782401,Sallustius,https://en.wikipedia.org/wiki/Sallustius_(Neoplatonist)
http://www.wikidata.org/entity/Q785250,Petrus Comestor,https://en.wikipedia.org/wiki/Petrus_Comestor
http://www.wikidata.org/entity/Q786572,Galvano Della Volpe,https://en.wikipedia.org/wiki/Galvano_Della_Volpe
http://www.wikidata.org/entity/Q794615,Aetius,https://en.wikipedia.org/wiki/Aetius_(philosopher)
http://www.wikidata.org/entity/Q800136,Gustav Shpet,https://en.wikipedia.org/wiki/Gustav_Shpet
http://www.wikidata.org/entity/Q807426,Barbara Forrest,https://en.wikipedia.org/wiki/Barbara_Forrest
http://www.wikidata.org/entity/Q813829,Bede Griffiths,https://en.wikipedia.org/wiki/Bede_Griffiths
http://www.wikidata.org/entity/Q214121,Xenocrates,https://en.wikipedia.org/wiki/Xenocrates
http://www.wikidata.org/entity/Q214310,Theodor Gottlieb von Hippel the Elder,https://en.wikipedia.org/wiki/Theodor_Gottlieb_von_Hippel_the_Elder
http://www.wikidata.org/entity/Q214712,Friedrich Solmsen,https://en.wikipedia.org/wiki/Friedrich_Solmsen
http://www.wikidata.org/entity/Q215258,Richard Rorty,https://en.wikipedia.org/wiki/Richard_Rorty
http://www.wikidata.org/entity/Q193670,Frantz Fanon,https://en.wikipedia.org/wiki/Frantz_Fanon
http://www.wikidata.org/entity/Q1001,Mohandas Karamchand Gandhi,https://en.wikipedia.org/wiki/Mahatma_Gandhi
http://www.wikidata.org/entity/Q200639,Paul Valéry,https://en.wikipedia.org/wiki/Paul_Val%C3%A9ry
http://www.wikidata.org/entity/Q201221,Alexander Ivanovich Herzen,https://en.wikipedia.org/wiki/Alexander_Herzen
http://www.wikidata.org/entity/Q934510,Lyco of Troas,https://en.wikipedia.org/wiki/Lyco_of_Troas
http://www.wikidata.org/entity/Q936686,Alcinous,https://en.wikipedia.org/wiki/Alcinous_(philosopher)
http://www.wikidata.org/entity/Q937936,Vladimir Bazarov,https://en.wikipedia.org/wiki/Vladimir_Bazarov
http://www.wikidata.org/entity/Q940847,Bruno Leoni,https://en.wikipedia.org/wiki/Bruno_Leoni
http://www.wikidata.org/entity/Q942439,Monimus,https://en.wikipedia.org/wiki/Monimus
http://www.wikidata.org/entity/Q942995,Okakura Kakuzō,https://en.wikipedia.org/wiki/Okakura_Kakuz%C5%8D
http://www.wikidata.org/entity/Q943012,Hui Shi,https://en.wikipedia.org/wiki/Hui_Shi
http://www.wikidata.org/entity/Q315251,Nicola Abbagnano,https://en.wikipedia.org/wiki/Nicola_Abbagnano
http://www.wikidata.org/entity/Q315347,Peter Lombard,https://en.wikipedia.org/wiki/Peter_Lombard
http://www.wikidata.org/entity/Q315360,Damascius,https://en.wikipedia.org/wiki/Damascius
http://www.wikidata.org/entity/Q1398048,Jesús Mosterín,https://en.wikipedia.org/wiki/Jes%C3%BAs_Moster%C3%ADn
http://www.wikidata.org/entity/Q1399609,Ibn al-Rawandi,https://en.wikipedia.org/wiki/Ibn_al-Rawandi
http://www.wikidata.org/entity/Q1406282,Himerius,https://en.wikipedia.org/wiki/Himerius
http://www.wikidata.org/entity/Q1423663,Yajnavalkya,https://en.wikipedia.org/wiki/Yajnavalkya
http://www.wikidata.org/entity/Q1426993,James Sully,https://en.wikipedia.org/wiki/James_Sully
http://www.wikidata.org/entity/Q1436392,James Tully,https://en.wikipedia.org/wiki/James_Tully_(philosopher)
http://www.wikidata.org/entity/Q1445906,François-Rodolphe de Weiss,https://en.wikipedia.org/wiki/Fran%C3%A7ois-Rodolphe_de_Weiss
http://www.wikidata.org/entity/Q1483866,Michail Ivanovič Karinskij,https://en.wikipedia.org/wiki/Michael_Ivanovich_Karinski
http://www.wikidata.org/entity/Q197162,Zhang Binglin,https://en.wikipedia.org/wiki/Zhang_Binglin
http://www.wikidata.org/entity/Q197338,Zhang Zai,https://en.wikipedia.org/wiki/Zhang_Zai
http://www.wikidata.org/entity/Q197962,Zhou Dunyi,https://en.wikipedia.org/wiki/Zhou_Dunyi
http://www.wikidata.org/entity/Q203911,Metrodorus of Stratonicea,https://en.wikipedia.org/wiki/Metrodorus_of_Stratonicea
http://www.wikidata.org/entity/Q205162,Isaiah Berlin,https://en.wikipedia.org/wiki/Isaiah_Berlin
http://www.wikidata.org/entity/Q960081,Kenneth Burke,https://en.wikipedia.org/wiki/Kenneth_Burke
http://www.wikidata.org/entity/Q960345,Nemesius,https://en.wikipedia.org/wiki/Nemesius
http://www.wikidata.org/entity/Q965333,Theodorus of Asine,https://en.wikipedia.org/wiki/Theodorus_of_Asine
http://www.wikidata.org/entity/Q968964,Ninomiya Sontoku,https://en.wikipedia.org/wiki/Ninomiya_Sontoku
http://www.wikidata.org/entity/Q969976,Dionysius the Renegade,https://en.wikipedia.org/wiki/Dionysius_the_Renegade
http://www.wikidata.org/entity/Q971462,Gan Ji,https://en.wikipedia.org/wiki/Gan_Ji
http://www.wikidata.org/entity/Q974775,Olympiodorus the Younger,https://en.wikipedia.org/wiki/Olympiodorus_the_Younger
http://www.wikidata.org/entity/Q826272,Bernard of Chartres,https://en.wikipedia.org/wiki/Bernard_of_Chartres
http://www.wikidata.org/entity/Q838188,Lu Jia,https://en.wikipedia.org/wiki/Lu_Jia_(Western_Han)
http://www.wikidata.org/entity/Q840630,Élie Halévy,https://en.wikipedia.org/wiki/%C3%89lie_Hal%C3%A9vy
http://www.wikidata.org/entity/Q859652,Cerdo,https://en.wikipedia.org/wiki/Cerdo_(Gnostic)
http://www.wikidata.org/entity/Q893722,Boris Hessen,https://en.wikipedia.org/wiki/Boris_Hessen
http://www.wikidata.org/entity/Q897523,Papirius Fabianus,https://en.wikipedia.org/wiki/Papirius_Fabianus
http://www.wikidata.org/entity/Q905818,Diodotus the Stoic,https://en.wikipedia.org/wiki/Diodotus_the_Stoic
http://www.wikidata.org/entity/Q207359,Georges Bataille,https://en.wikipedia.org/wiki/Georges_Bataille
http://www.wikidata.org/entity/Q208993,Nicholas Roerich,https://en.wikipedia.org/wiki/Nicholas_Roerich
http://www.wikidata.org/entity/Q216072,Xunzi,https://en.wikipedia.org/wiki/Xun_Kuang
http://www.wikidata.org/entity/Q217771,George Gurdjieff,https://en.wikipedia.org/wiki/George_Gurdjieff
http://www.wikidata.org/entity/Q1207671,Zengzi,https://en.wikipedia.org/wiki/Zengzi
http://www.wikidata.org/entity/Q1223467,Quintus Lucilius Balbus,https://en.wikipedia.org/wiki/Quintus_Lucilius_Balbus
http://www.wikidata.org/entity/Q1227107,Diotima of Mantinea,https://en.wikipedia.org/wiki/Diotima_of_Mantinea
http://www.wikidata.org/entity/Q1234536,Colotes,https://en.wikipedia.org/wiki/Colotes
http://www.wikidata.org/entity/Q193871,Marshall McLuhan,https://en.wikipedia.org/wiki/Marshall_McLuhan
http://www.wikidata.org/entity/Q990589,Menedemus,https://en.wikipedia.org/wiki/Menedemus
http://www.wikidata.org/entity/Q1033695,Dnyaneshwar,https://en.wikipedia.org/wiki/Dnyaneshwar
http://www.wikidata.org/entity/Q1041328,Gong Zizhen,https://en.wikipedia.org/wiki/Gong_Zizhen
http://www.wikidata.org/entity/Q1046622,Qudama ibn Ja'far,https://en.wikipedia.org/wiki/Qudama_ibn_Ja%27far
http://www.wikidata.org/entity/Q1047995,Antipater of Tyre,https://en.wikipedia.org/wiki/Antipater_of_Tyre
http://www.wikidata.org/entity/Q1050414,Phaedrus the Epicurean,https://en.wikipedia.org/wiki/Phaedrus_the_Epicurean
http://www.wikidata.org/entity/Q1073837,Critolaus,https://en.wikipedia.org/wiki/Critolaus
http://www.wikidata.org/entity/Q1087945,Dmitry Galkovsky,https://en.wikipedia.org/wiki/Dmitry_Galkovsky
http://www.wikidata.org/entity/Q1088839,Giuseppe Sergi,https://en.wikipedia.org/wiki/Giuseppe_Sergi
http://www.wikidata.org/entity/Q1113270,Archedemus of Tarsus,https://en.wikipedia.org/wiki/Archedemus_of_Tarsus
http://www.wikidata.org/entity/Q1130472,Giorgio Del Vecchio,https://en.wikipedia.org/wiki/Giorgio_Del_Vecchio
http://www.wikidata.org/entity/Q1135505,Hajime Kawakami,https://en.wikipedia.org/wiki/Hajime_Kawakami
http://www.wikidata.org/entity/Q1150145,Polemon of Athens,https://en.wikipedia.org/wiki/Polemon_of_Athens
http://www.wikidata.org/entity/Q978316,Lorenzo Scupoli,https://en.wikipedia.org/wiki/Lorenzo_Scupoli
http://www.wikidata.org/entity/Q981959,Semyon Frank,https://en.wikipedia.org/wiki/Semyon_Frank
http://www.wikidata.org/entity/Q983403,Salahaddin Khalilov,https://en.wikipedia.org/wiki/Salahaddin_Khalilov
http://www.wikidata.org/entity/Q983724,Nikolai Stankevich,https://en.wikipedia.org/wiki/Nikolai_Stankevich
http://www.wikidata.org/entity/Q984217,Edward Carpenter,https://en.wikipedia.org/wiki/Edward_Carpenter
http://www.wikidata.org/entity/Q988129,Mary Whiton Calkins,https://en.wikipedia.org/wiki/Mary_Whiton_Calkins
http://www.wikidata.org/entity/Q734329,Elbert Green Hubbard,https://en.wikipedia.org/wiki/Elbert_Hubbard
http://www.wikidata.org/entity/Q735515,Aspasius,https://en.wikipedia.org/wiki/Aspasius
http://www.wikidata.org/entity/Q737448,Muhammad Husayn Tabatabaei,https://en.wikipedia.org/wiki/Muhammad_Husayn_Tabatabai
http://www.wikidata.org/entity/Q737519,Julian Baggini,https://en.wikipedia.org/wiki/Julian_Baggini
http://www.wikidata.org/entity/Q913,Socrates,https://en.wikipedia.org/wiki/Socrates
http://www.wikidata.org/entity/Q8011,Avicenna,https://en.wikipedia.org/wiki/Avicenna
http://www.wikidata.org/entity/Q215263,Daniel Dennett,https://en.wikipedia.org/wiki/Daniel_Dennett
http://www.wikidata.org/entity/Q215608,Wilhelm Traugott Krug,https://en.wikipedia.org/wiki/Wilhelm_Traugott_Krug
http://www.wikidata.org/entity/Q1399,Niccolò Machiavelli,https://en.wikipedia.org/wiki/Niccol%C3%B2_Machiavelli
http://www.wikidata.org/entity/Q1401,Petrarch,https://en.wikipedia.org/wiki/Petrarch
http://www.wikidata.org/entity/Q1235503,Leonard Peikoff,https://en.wikipedia.org/wiki/Leonard_Peikoff
http://www.wikidata.org/entity/Q1237726,Dominicus Gundissalinus,https://en.wikipedia.org/wiki/Dominicus_Gundissalinus
http://www.wikidata.org/entity/Q1238588,Domninus of Larissa,https://en.wikipedia.org/wiki/Domninus_of_Larissa
http://www.wikidata.org/entity/Q1240239,Theophilos Corydalleus,https://en.wikipedia.org/wiki/Theophilos_Corydalleus
http://www.wikidata.org/entity/Q1244262,David of Dinant,https://en.wikipedia.org/wiki/David_of_Dinant
http://www.wikidata.org/entity/Q1245769,Jacob Acontius,https://en.wikipedia.org/wiki/Jacopo_Aconcio
http://www.wikidata.org/entity/Q1248105,Aleksei Losev,https://en.wikipedia.org/wiki/Aleksei_Losev
http://www.wikidata.org/entity/Q202555,Gabriel Bonnot de Mably,https://en.wikipedia.org/wiki/Gabriel_Bonnot_de_Mably
http://www.wikidata.org/entity/Q203445,Porphyry,https://en.wikipedia.org/wiki/Porphyry_(philosopher)
http://www.wikidata.org/entity/Q203674,Pierre Klossowski,https://en.wikipedia.org/wiki/Pierre_Klossowski
http://www.wikidata.org/entity/Q1151004,Yan Yuan,https://en.wikipedia.org/wiki/Yan_Yuan_(Qing_dynasty)
http://www.wikidata.org/entity/Q1167488,Liang Shuming,https://en.wikipedia.org/wiki/Liang_Shuming
http://www.wikidata.org/entity/Q1173486,David Anhaght,https://en.wikipedia.org/wiki/David_the_Invincible
http://www.wikidata.org/entity/Q1187362,Denis Dutton,https://en.wikipedia.org/wiki/Denis_Dutton
http://www.wikidata.org/entity/Q1189157,Nausiphanes,https://en.wikipedia.org/wiki/Nausiphanes
http://www.wikidata.org/entity/Q1190805,Jules de Gaultier,https://en.wikipedia.org/wiki/Jules_de_Gaultier
http://www.wikidata.org/entity/Q1195906,Gu Yanwu,https://en.wikipedia.org/wiki/Gu_Yanwu
http://www.wikidata.org/entity/Q4295,Peter Abelard,https://en.wikipedia.org/wiki/Peter_Abelard
http://www.wikidata.org/entity/Q212338,Philolaus,https://en.wikipedia.org/wiki/Philolaus
http://www.wikidata.org/entity/Q212639,Maurice Merleau-Ponty,https://en.wikipedia.org/wiki/Maurice_Merleau-Ponty
http://www.wikidata.org/entity/Q213585,Karl Christian Friedrich Krause,https://en.wikipedia.org/wiki/Karl_Christian_Friedrich_Krause
http://www.wikidata.org/entity/Q214115,Lorenzo Valla,https://en.wikipedia.org/wiki/Lorenzo_Valla
http://www.wikidata.org/entity/Q1270439,Pope Timothy II of Alexandria,https://en.wikipedia.org/wiki/Timothy_II_of_Alexandria
http://www.wikidata.org/entity/Q1282198,Ivan Ilyin,https://en.wikipedia.org/wiki/Ivan_Ilyin
http://www.wikidata.org/entity/Q1285758,Kang Senghui,https://en.wikipedia.org/wiki/Kang_Senghui
http://www.wikidata.org/entity/Q1287486,Metrocles,https://en.wikipedia.org/wiki/Metrocles
http://www.wikidata.org/entity/Q1292039,Edward Dembowski,https://en.wikipedia.org/wiki/Edward_Dembowski
http://www.wikidata.org/entity/Q1326883,Albert Brudzewski,https://en.wikipedia.org/wiki/Albert_Brudzewski
http://www.wikidata.org/entity/Q7243,Leo Tolstoy,https://en.wikipedia.org/wiki/Leo_Tolstoy
http://www.wikidata.org/entity/Q2628355,Victor Prosper Considerant,https://en.wikipedia.org/wiki/Victor_Prosper_Considerant
http://www.wikidata.org/entity/Q2636293,Nikolay Strakhov,https://en.wikipedia.org/wiki/Nikolay_Strakhov
http://www.wikidata.org/entity/Q2637918,Abu'l-Barakāt al-Baghdādī,https://en.wikipedia.org/wiki/Abu%27l-Barak%C4%81t_al-Baghd%C4%81d%C4%AB
http://www.wikidata.org/entity/Q2639498,Boethus of Sidon,https://en.wikipedia.org/wiki/Boethus_of_Sidon
http://www.wikidata.org/entity/Q2640236,Aleksandr Sukhovo-Kobylin,https://en.wikipedia.org/wiki/Aleksandr_Sukhovo-Kobylin
http://www.wikidata.org/entity/Q2655917,Jiva Goswami,https://en.wikipedia.org/wiki/Jiva_Goswami
http://www.wikidata.org/entity/Q2658411,Bahāʾ al-dīn al-ʿĀmilī,https://en.wikipedia.org/wiki/Baha%27_al-din_al-%27Amili
http://www.wikidata.org/entity/Q218451,Zoilus,https://en.wikipedia.org/wiki/Zoilus
http://www.wikidata.org/entity/Q4604,Confucius,https://en.wikipedia.org/wiki/Confucius
http://www.wikidata.org/entity/Q6530,Stanisław Lem,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Lem
http://www.wikidata.org/entity/Q7104,Baron d'Holbach,https://en.wikipedia.org/wiki/Baron_d%27Holbach
http://www.wikidata.org/entity/Q1484016,Sigismund Lauxmin,https://en.wikipedia.org/wiki/%C5%BDygimantas_Liauksminas
http://www.wikidata.org/entity/Q1497924,Brian Skyrms,https://en.wikipedia.org/wiki/Brian_Skyrms
http://www.wikidata.org/entity/Q1613489,Hermias,https://en.wikipedia.org/wiki/Hermias_(philosopher)
http://www.wikidata.org/entity/Q1621474,Qusta ibn Luqa,https://en.wikipedia.org/wiki/Qusta_ibn_Luqa
http://www.wikidata.org/entity/Q1657795,Igor Kon,https://en.wikipedia.org/wiki/Igor_Kon
http://www.wikidata.org/entity/Q1675942,Ivan Kapitonovič Luppol,https://en.wikipedia.org/wiki/Ivan_Luppol
http://www.wikidata.org/entity/Q1681079,James Samuel Coleman,https://en.wikipedia.org/wiki/James_Samuel_Coleman
http://www.wikidata.org/entity/Q1684891,Jean-Gérard Bursztein,https://en.wikipedia.org/wiki/Jean-G%C3%A9rard_Bursztein
http://www.wikidata.org/entity/Q1692111,Johan van Benthem,https://en.wikipedia.org/wiki/Johan_van_Benthem_(logician)
http://www.wikidata.org/entity/Q1541,Cicero,https://en.wikipedia.org/wiki/Cicero
http://www.wikidata.org/entity/Q2405888,Antisthenes of Rhodes,https://en.wikipedia.org/wiki/Antisthenes_of_Rhodes
http://www.wikidata.org/entity/Q2414934,Leontion,https://en.wikipedia.org/wiki/Leontion
http://www.wikidata.org/entity/Q2424312,Daidōji Yūzan,https://en.wikipedia.org/wiki/Daid%C5%8Dji_Y%C5%ABzan
http://www.wikidata.org/entity/Q2425836,Boris Porshnev,https://en.wikipedia.org/wiki/Boris_Porshnev
http://www.wikidata.org/entity/Q2460022,Jonathan Dancy,https://en.wikipedia.org/wiki/Jonathan_Dancy
http://www.wikidata.org/entity/Q2487707,Raymond Abellio,https://en.wikipedia.org/wiki/Raymond_Abellio
http://www.wikidata.org/entity/Q2495593,Deng Xi,https://en.wikipedia.org/wiki/Deng_Xi
http://www.wikidata.org/entity/Q2499460,Pekka Himanen,https://en.wikipedia.org/wiki/Pekka_Himanen
http://www.wikidata.org/entity/Q215735,Karl Witte,https://en.wikipedia.org/wiki/Karl_Witte
http://www.wikidata.org/entity/Q215808,Wilhelm Weitling,https://en.wikipedia.org/wiki/Wilhelm_Weitling
http://www.wikidata.org/entity/Q215927,Yeshayahu Leibowitz,https://en.wikipedia.org/wiki/Yeshayahu_Leibowitz
http://www.wikidata.org/entity/Q215979,Johann Beckmann,https://en.wikipedia.org/wiki/Johann_Beckmann
http://www.wikidata.org/entity/Q9235,Georg Wilhelm Friedrich Hegel,https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel
http://www.wikidata.org/entity/Q1335335,Władysław Tatarkiewicz,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_Tatarkiewicz
http://www.wikidata.org/entity/Q1336424,Hermogenes,https://en.wikipedia.org/wiki/Hermogenes_(philosopher)
http://www.wikidata.org/entity/Q1344799,Richard of Saint Victor,https://en.wikipedia.org/wiki/Richard_of_Saint_Victor
http://www.wikidata.org/entity/Q1347202,Epiphanes,https://en.wikipedia.org/wiki/Epiphanes_(Gnostic)
http://www.wikidata.org/entity/Q1350290,Mikhaʾel Laiṭman,https://en.wikipedia.org/wiki/Michael_Laitman
http://www.wikidata.org/entity/Q1355265,Hierocles,https://en.wikipedia.org/wiki/Hierocles_(Stoic)
http://www.wikidata.org/entity/Q1359722,Mykhailo Drahomanov,https://en.wikipedia.org/wiki/Mykhailo_Drahomanov
http://www.wikidata.org/entity/Q7197,Simone de Beauvoir,https://en.wikipedia.org/wiki/Simone_de_Beauvoir
http://www.wikidata.org/entity/Q9353,John Locke,https://en.wikipedia.org/wiki/John_Locke
http://www.wikidata.org/entity/Q2499944,Abd al-Rahman al-Kawakibi,https://en.wikipedia.org/wiki/Abd_al-Rahman_al-Kawakibi
http://www.wikidata.org/entity/Q2511208,Vasugupta,https://en.wikipedia.org/wiki/Vasugupta
http://www.wikidata.org/entity/Q2528551,Aristo of Ceos,https://en.wikipedia.org/wiki/Aristo_of_Ceos
http://www.wikidata.org/entity/Q2530523,Adrastus of Aphrodisias,https://en.wikipedia.org/wiki/Adrastus_of_Aphrodisias
http://www.wikidata.org/entity/Q2559200,Oenomaus of Gadara,https://en.wikipedia.org/wiki/Oenomaus_of_Gadara
http://www.wikidata.org/entity/Q2567890,Sextus of Chaeronea,https://en.wikipedia.org/wiki/Sextus_of_Chaeronea
http://www.wikidata.org/entity/Q2569389,Aristo of Alexandria,https://en.wikipedia.org/wiki/Aristo_of_Alexandria
http://www.wikidata.org/entity/Q2570422,Sotion,https://en.wikipedia.org/wiki/Sotion
http://www.wikidata.org/entity/Q2661420,Dardanus of Athens,https://en.wikipedia.org/wiki/Dardanus_of_Athens
http://www.wikidata.org/entity/Q2662619,Krzysztof Pomian,https://en.wikipedia.org/wiki/Krzysztof_Pomian
http://www.wikidata.org/entity/Q2666131,Euphrates the Stoic,https://en.wikipedia.org/wiki/Euphrates_the_Stoic
http://www.wikidata.org/entity/Q2670536,Niels Treschow,https://en.wikipedia.org/wiki/Niels_Treschow
http://www.wikidata.org/entity/Q2696019,Alexander of Aegae,https://en.wikipedia.org/wiki/Alexander_of_Aegae
http://www.wikidata.org/entity/Q2705204,Evander,https://en.wikipedia.org/wiki/Evander_(philosopher)
http://www.wikidata.org/entity/Q2706810,Gholamhossein Ebrahimi Dinani,https://en.wikipedia.org/wiki/Gholamhossein_Ebrahimi_Dinani
http://www.wikidata.org/entity/Q2722992,Ashtavakra,https://en.wikipedia.org/wiki/Ashtavakra
http://www.wikidata.org/entity/Q6512,Søren Kierkegaard,https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard
http://www.wikidata.org/entity/Q9333,Laozi,https://en.wikipedia.org/wiki/Laozi
http://www.wikidata.org/entity/Q1701398,John Perry,https://en.wikipedia.org/wiki/John_Perry_(philosopher)
http://www.wikidata.org/entity/Q1712243,Julien Freund,https://en.wikipedia.org/wiki/Julien_Freund
http://www.wikidata.org/entity/Q1757584,Robert Cummings Neville,https://en.wikipedia.org/wiki/Robert_Cummings_Neville
